"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"E858F932","conferencePaper","2019","Soltau, Kerstin; Razum, Matthias; Strecker, Dorothea","Management digitaler Forschungsdaten im akademischen Umfeld – Lessons learned aus der Einführung von RADAR","","978-3-95806-405-8","","","https://juser.fz-juelich.de/record/863157/?ln=de","Mit RADAR nahm 2017 ein disziplinübergreifender Cloud-Dienst für die langfristige Archivierung und Publikation digitaler Forschungsdaten den Betrieb auf. RADAR wird von FIZ Karlsruhe - Leibniz-Institut für Informationsinfrastruktur betrieben und wendetsich derzeit primär an Hochschulen und außeruniversitäre Forschungseinrichtungen, die keine eigene Forschungsdateninfrastruktur betreiben oder die RADAR ergänzend zu existierenden disziplinspezifischen Angeboten nutzen möchten. Die Entwicklung von RADAR erfolgte im Rahmen eines DFG-geförderten Projekts (2013-2016) unter Beteiligung von fünf Forschungseinrichtungen aus den Natur- und Informationswissenschaften. (RADAR, 2016) Zu den Projektpartnern zählten neben FIZ Karlsruhe die Technische Informationsbibliothek (TIB), die Fakultät für Chemie und Pharmazie der Ludwig-Maximilians-Universität München (LMU), das Leibniz-Institut für Pflanzenbiochemie Halle (IPB), sowie das Steinbuch Centre for Computing (SCC) des Karlsruher Instituts für Technologie (KIT). Die Kooperation von Informationsinfrastruktureinrichtungen mit Forschenden an Hochschulen und außeruniversitären Forschungseinrichtungen zielte darauf ab, ein bedarfsgerechtes Angebot „aus der wissenschaftlichen Community für die wissenschaftliche Community“ zu ermöglichen. Bereits während der Projektlaufzeit wurde ein nachhaltiges Geschäftsmodell erarbeitet, das nach einer fünfjährigen Anlaufphase ein sich selbst tragendes Dienstangebot sichern soll. Ein wichtiger Aspekt ist dabei der Verzicht auf Projektförderung für den laufenden Betrieb von Anfang an. Seit Ende der Projektphase wird RADAR von FIZ Karlsruhe betrieben, das als Vertragspartner für die nutzenden Einrichtungen auftritt. Die technische Infrastruktur von RADAR wird vom SCC und dem Zentrum für Informationsdienste und Hochleistungsrechnen (ZIH) der TU Dresden bereitgestellt. Soltau, Kerstin; Razum, Matthias; Strecker, Dorothea","2019","2024-09-02 12:25:43","2024-09-02 12:25:43","2024-09-02 12:25:43","","","","","","","","","","","","Forschungszentrum Jülich GmbH Zentralbibliothek, Verlag","","de","","","","","juser.fz-juelich.de","","Number: FZJ-2019-03256","","C:\Users\lanza01\Zotero\storage\CMTMDXWW\863157.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8. Konferenz der Zentralbibliothek, Forschungszentrum Jülich","","","","","","","","","","","","","","",""
"SWDQWR8W","journalArticle","2024","Netscher, Sebastian; Hausen, Daniela; Wiley, Chris; Anders, Ivonne; Ashley, Kevin; Henzen, Christin; Jones, Sarah; Miksa, Tomasz; Praetzellis, Maria","Data Management Planning across Disciplines and Infrastructures. Introduction to the Special Collection","Data Science Journal","","1683-1470","10.5334/dsj-2024-016","https://datascience.codata.org/articles/10.5334/dsj-2024-016","The CODATA Data Science Journal is a peer-reviewed, open access, electronic journal, publishing papers on the management, dissemination, use and reuse of research data and databases across all research domains, including science, technology, the humanities and the arts. The scope of the journal includes descriptions of data systems, their implementations and their publication, applications, infrastructures, software, legal, reproducibility and transparency issues, the availability and usability of complex datasets, and with a particular focus on the principles, policies and practices for open data. All data is in scope, whether born digital or converted from other sources.","2024-04-04","2024-09-02 13:50:08","2024-12-17 12:05:58","2024-09-02 13:50:08","","","1","23","","","","","","","","","","en","","","","","datascience.codata.org","","","","C:\Users\lanza01\Zotero\storage\A46A3W73\Netscher et al. - 2024 - Data Management Planning across Disciplines and Infrastructures. Introduction to the Special Collect.pdf","","data management plan; machine actionable; multidisciplinary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TLYWX38F","report","2022","Henzen, Christin; Rohrwild, Jürgen; Hausen, Daniela; Peters-von Gehlen, Karsten; Anders, Ivonne; Schönau, Sabine","A Community-driven Collection and Template for DMP Guidance facilitating Data Management across Disciplines and Funding","","","","","https://zenodo.org/records/6966878","Data management plans (DMPs) are formal and structured documents that capture all relevant information along the data lifecycle and beyond. A DMP typically describes data handling, archiving, sharing, access, usage and interpretation. A DMP instance applies a certain DMP template in order to address a specific funder or institution for a given use case. However, the structure of existing DMP templates is often designed for funder’s requirements and is consequently generic in scope to address diverse research projects and communities. Thus, these templates often lack guidance on how to structure discipline-specific information in a DMP and information on related consequences, when not following recommended steps. Moreover, additional guidance is often provided in consultations or as unstructured text in specific DMP tools or separate documents and is therefore not prepared for discovery or reuse. To address these challenges, we propose to structure DMP guidance by applying a pattern concept. The pattern concept was developed to collect proven solutions for frequently occurring problems. First patterns covered architecture elements, like specific window forms for specific house forms. By now, the pattern concept is well-established in several disciplines, in particular as software design patterns tackling frequently occurring IT problems and providing solution blueprints. ... With our proposed DMP guidance template, we provide a common structure for DMP guidance facilitating (1) DMP writing across disciplines, (2) the provision of concrete examples (best practices), and (3) the provision of consequences to foster awareness for certain data management topics.","2022-07-25","2024-09-02 13:51:04","2024-10-29 08:20:29","2024-09-02 13:51:04","","","","","","","","","","","","Zenodo","","","","","","","Zenodo","","DOI: 10.5281/zenodo.6966878","","C:\Users\lanza01\Zotero\storage\44YGI54D\Henzen et al. - 2022 - A Community-driven Collection and Template for DMP Guidance facilitating Data Management across Disc.pdf","","research data management; data management plan; multidisciplinary; pattern","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WS68XKWZ","thesis","2016","Steinhof, Christoph","Publikation von Forschungsdaten","","","","","","","2016-02-08","2024-09-09 06:24:36","2024-09-09 06:25:52","","","17","","","","","","","","","","Fachhochschule Potsdam","","de","","Projektarbeit","","","Zotero","","","","C:\Users\lanza01\Zotero\storage\E3F8EU94\Steinhof - Publikation von Forschungsdaten.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3V8ZE8J7","thesis","2016","Meyer, Michaela","Sozialwissenschaftliche Fragestellungen zum Forschungsdatenmanagement am Beispiel von WissGrid","","","","","","","2016-02-08","2024-09-09 06:26:46","2024-09-09 06:27:55","","","32","","","","","Michaela Meyer Sozialwissenschaftliche Fragestellungen zum Forschungsdatenmanagement","","","","","Fachhochschule Potsdam","","de","","Projektarbeit","","","","","","","C:\Users\lanza01\Zotero\storage\JQY88QAT\Projektarbeit_Meyer_Sozialwissenschaftliche_Fragestellungen_zum_FDM.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9TGZD6VL","thesis","2016","Heger, Martin","Datenmodellierung für Forschungsdatenmanagementpläne","","","","","","","2016-08-15","2024-09-09 06:29:56","2024-09-09 06:30:43","","","138","","","","","","","","","","Fachhochschule Potsdam","","de","","Masterarbeit","","","","","","","C:\Users\lanza01\Zotero\storage\9W43CQPA\Heger_MA.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FW3XN7Z5","presentation","2015","Klar, Jochen; Enke, Harry; Engelhardt, Claudia; Ludwig, Jens","Anforderungen an ein Tool zur Erstellung von Forschungsdatenmanagementplänen","","","","","http://www.forschungsdaten.org/images/2/27/07--klar--anforderungen-tool.pdf","","2015-05-23","2024-09-09 06:31:56","2024-09-09 06:33:23","","","","","","","","","","","","","","Berlin","de","","","","","","","","","C:\Users\lanza01\Zotero\storage\N7F9VKTC\07--klar--anforderungen-tool.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2. Workshop der DINI/nestor-AG Forschungsdaten","","","","","","","","","","","","","","","",""
"PTBLR6X8","presentation","2016","Heger, Martin","Datenmodellierung für Forschungsdatenmanagementpläne","","","","","","","2016-05-20","2024-09-09 06:48:39","2024-09-09 06:50:00","","","","","","","","","","","","","","Frankfurt am Main","de","","","","","","","","","C:\Users\lanza01\Zotero\storage\VNPWRI4T\Heger_DGI2016.pdf; C:\Users\lanza01\Zotero\storage\4ATSPADP\Heger - Datenmodellierung für Forschungsdatenmanagementpläne.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DGI-Konferenz 2016: Erfahrung reloaded – Vom Mundaneum zum Web of Everything","","","","","","","","","","","","","","","",""
"IYKDCAES","presentation","2016","Klar, Jochen","RDMO - Research Data Management Organiser","","","","","","","2016-09-15","2024-09-09 06:50:21","2024-09-09 06:51:12","","","","","","","","","","","","","","Bochum","","","","","","","","","","C:\Users\lanza01\Zotero\storage\QFB9LAWE\klar_AG2016.pdf; C:\Users\lanza01\Zotero\storage\DHUTZIEE\AG_SplinterESC-Abstracts.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Herbsttagung der Astronomischen Gesellschaft, Splinter Meeting: E-Science & Virtual Observatory","","","","","","","","","","","","","","","",""
"MCKH2NYW","book","2017","Kratzke, Jonas; Heuveline, Vincent; Sesartic, Ana; Dieudé, Aude; Meyer, Anneke; Neumann, Janna; Soßna, Volker; Brophy, Ena; Razum, Matthias; Droß, Patrick J.; Fräßdorf, Mathis; Kubaty, Paul; Naujoks, Julian; Lindstädt, Birte; Oppenländer, Jonas; Glöckler, Falko; Hoffmann, Jana; Müller-Birn, Claudia; Toepfer, Ralf; Karam, Naouel; Lorenz, Robert Harald; Kaps, Reiko; Curdt, Constanze; Hess, Volker; Lopez, Ania; Magrean, Benedikt; Rudolph, Dominik; Vompras, Johanna; Becker, Hans-Georg; Höhner, Kathrin; Klages, Tina; Wuchner, Andrea; Jung, Nicole; Tremouilhac, Pierre; Kramer, Claudia; Potthoff, Jan; Hauck, Reingis; Broll, Sandra; Rechert, Klaus; Liebetraut, Thomas; Kombrink, Stefan; Wehrle, Dennis; Mocken, Susanne; Rohland, Maximilian; Schridde, Dennis; Baumann, Martin; Imeri, Sabine; Kerwer, Martin; Bölter, Ronny; Dehnhard, Ina; Günther, Armin; Weichselgartner, Erich; Weisbrod, Dirk; Gaden, Ben; Kleineberg, Michael; Kurze, Tobias; Tobias, Regine; Bonn, Matthias; Bauer, Theresia","E-Science-Tage 2017: Forschungsdaten managen","","978-3-946531-75-3","","","https://books.ub.uni-heidelberg.de/heibooks/catalog/book/285","Die Möglichkeiten des digitalen Forschens beflügeln gleichsam Methodik, Vernetzung und Erkenntnisgewinn in der Wissenschaft. Moderne Informationssysteme fördern insbesondere die Entwicklung innovativer Forschungsmethoden, unterstützen virtuelle Kollaboration und erhöhen den Wert von Daten für den Forschungsprozess. Der vorliegende Tagungsband zu den E-Science-Tagen 2017 gibt einen Einblick in aktuelle Entwicklungen für das Management von Forschungsdaten. Vorgestellt werden zukunftsweisende fachspezifische Ansätze neben innovativen institutionellen Lösungen für die Handhabung, die Publikation und die Archivierung von Forschungsdaten. Keywords: Forschungsdaten; Forschungsdatenmanagement; E-Science; Digitalisierung; Proceedings","2017-12-21","2024-09-09 13:07:37","2024-09-09 13:07:37","2024-09-09 13:07:37","","","","","","","E-Science-Tage 2017","","","","","heiBOOKS","","de","Copyright (c) 2017 heiBOOKS","","","","books.ub.uni-heidelberg.de","","Publication Title: heiBOOKS DOI: 10.11588/heibooks.285.377","","C:\Users\lanza01\Zotero\storage\ETQ3RCZ5\Kratzke et al. - 2017 - E-Science-Tage 2017 Forschungsdaten managen.pdf","","","Research Data; 1098579690; 4123065-6; Digitization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XK7RJJTT","presentation","2018","Klar, J; Michaelis, O; Enke, H; Vierheller, J; Neuroth, H; Wedlich, K; Tristram, F; Kramer, C; Ludwig, J","Research data management organiser","","","","","","","2018-03-13","2024-09-09 13:11:18","2024-09-09 13:14:40","","","","","","","","","","","","","","Berlin","en","","","","","","","","","C:\Users\lanza01\Zotero\storage\W95D4QUY\Klar et al. - Research data management organiser.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Open Science Conference 2018","","","","","","","","","","","","","","","",""
"9SZDNKMV","presentation","2018","Klar, Jochen","Research Data Management Organiser","","","","","","","2018-03-13","2024-09-09 13:11:21","2024-09-09 13:14:31","","","","","","","","","","","","","","Berlin","en","","","","","","","","","C:\Users\lanza01\Zotero\storage\5FBDPPXY\Klar - Research Data Management Organiser.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Open Science Conference 2018","","","","","","","","","","","","","","","",""
"3MQWVDVL","presentation","2018","Klar, Jochen; Michaelis, Olaf; Enke, Harry; Vierheller, Janine; Neuroth, Heike; Wedlich-Zachodin, Kerstin Vanessa; Tristram, Frank; Kramer, Claudia; Ludwig, Jens","Research data management organiser","","","","","https://escience.aip.de/ak-forschungsdaten/veranstaltungen/7-workshop/","","2018-06-11","2024-09-09 13:21:09","2024-09-09 13:24:45","2024-09-09 13:21:09","","","","","","","","","","","","","Berlin","","","","","","","","","","C:\Users\lanza01\Zotero\storage\VKJQ9G3V\rdmo-poster.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7. Workshop AK Forschungsdaten der Leibniz Gemeinschaft","","","","","","","","","","","","","","","",""
"63VSAZLD","presentation","2019","Enke, Harry; Klar, Jochen; Mihaelis, Olaf; Neuroth, Heike; Straka, Janine; Kramer, Claudia; Wedlich-Zachodin, Kerstin Vanessa; Tristram, Frank; Ludwig, Jens","Research data management organiser","","","","","https://www.rda-deutschland.de/events/rda-deutschland-tagung-2019-poster","Abstracts der Poster","2019-02-20","2024-09-09 13:32:40","2024-09-09 13:35:38","2024-09-09 13:32:40","","","","","","","","","","","","","Potsdam","de","","","","","","","","","C:\Users\lanza01\Zotero\storage\UZH5MEVV\rda-deutschland-tagung-2019-poster.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RDA Deutschland Tagung 2019","","","","","","","","","","","","","","","",""
